date,city,rainfall,precipitation_sum,temperature,wind_speed
2010-01-16,Pothuhera,0.1,0.1,25.0,20.1
2010-01-16,Mannar,2.1,2.1,25.8,26.7
2010-01-16,Sri Jayewardenepura Kotte,0.4,0.4,26.6,16.5
2010-01-17,Matale,9.7,9.7,23.2,15.3
2010-01-17,Trincomalee,1.0,1.0,26.2,25.8
2010-01-17,Maharagama,2.7,2.7,26.4,14.2
2010-01-17,Sri Jayewardenepura Kotte,0.4,0.4,26.6,20.0
2010-01-17,Hambantota,0.0,0.0,25.8,21.9
2010-01-17,Kalmunai,10.8,10.8,25.5,21.3
2010-01-17,Kurunegala,3.3,3.3,24.7,19.1
2010-01-17,Negombo,0.4,0.4,26.5,20.0
2010-01-17,Ratnapura,6.0,6.0,25.2,4.7
2010-01-17,Mannar,0.0,0.0,26.1,26.2
2010-01-17,Pothuhera,3.3,3.3,24.6,19.1
2010-01-17,Galle,2.1,2.1,26.7,11.8
2010-01-17,Kandy,4.0,4.0,22.3,13.5
2010-01-17,Oruwala,0.4,0.4,26.4,20.0
2010-01-17,Jaffna,0.0,0.0,26.2,29.4
2010-01-17,Hatton,5.0,5.0,19.8,11.2
2010-01-17,Kolonnawa,0.4,0.4,26.5,20.0
2010-01-17,Colombo,2.7,2.7,26.5,14.2
2010-01-17,Mabole,0.4,0.4,26.5,20.0
2010-01-17,Matara,2.1,2.1,26.1,11.8
2010-01-17,Athurugiriya,0.4,0.4,26.4,20.0
2010-01-17,Mount Lavinia,2.7,2.7,26.6,14.2
2010-01-17,Kalutara,2.7,2.7,26.1,14.2
2010-01-17,Moratuwa,2.7,2.7,26.5,14.2
2010-01-17,Puttalam,0.2,0.2,26.1,20.9
2010-01-17,Gampaha,0.4,0.4,26.3,20.0
2010-01-17,Bentota,2.7,2.7,26.0,14.2
2010-01-17,Kesbewa,2.7,2.7,26.5,14.2
2010-01-17,Badulla,2.5,2.5,21.1,13.8
2010-01-17,Weligama,2.1,2.1,26.1,11.8
2010-01-18,Hatton,6.1,6.1,19.6,8.9
2010-01-18,Kurunegala,0.9,0.9,24.6,15.3
2010-01-18,Hambantota,1.0,1.0,25.5,15.3
2010-01-18,Kandy,0.7,0.7,22.3,10.1
2010-01-18,Bentota,4.5,4.5,25.6,9.8
2010-01-18,Ratnapura,11.3,11.3,24.7,5.5
2010-01-18,Kalutara,4.5,4.5,25.7,9.8
2010-01-18,Maharagama,4.5,4.5,26.0,9.8
2010-01-18,Mannar,0.1,0.1,25.9,22.1
2010-01-18,Gampaha,0.3,0.3,26.0,12.5
2010-01-18,Galle,7.0,7.0,26.5,6.9
2010-01-18,Colombo,4.5,4.5,26.1,9.8
2010-01-18,Sri Jayewardenepura Kotte,0.3,0.3,26.2,12.5
2010-01-18,Moratuwa,4.5,4.5,26.1,9.8
2010-01-18,Pothuhera,0.9,0.9,24.5,15.3
2010-01-18,Kesbewa,4.5,4.5,26.1,9.8
2010-01-18,Mount Lavinia,4.5,4.5,26.2,9.8
2010-01-18,Negombo,0.3,0.3,26.1,12.5
2010-01-18,Trincomalee,3.1,3.1,25.6,20.2
2010-01-18,Oruwala,0.3,0.3,25.9,12.5
2010-01-18,Kolonnawa,0.3,0.3,26.1,12.5
2010-01-18,Jaffna,0.0,0.0,26.3,24.8
2010-01-18,Mabole,0.3,0.3,26.1,12.5
2010-01-18,Weligama,7.0,7.0,25.6,6.9
2010-01-18,Puttalam,0.9,0.9,25.6,17.6
2010-01-18,Matara,7.0,7.0,25.5,6.9
2010-01-18,Kalmunai,10.5,10.5,24.8,16.5
2010-01-18,Badulla,1.2,1.2,21.2,11.3
2010-01-18,Matale,0.7,0.7,23.1,13.2
2010-01-18,Athurugiriya,0.3,0.3,26.0,12.5
2010-01-19,Kolonnawa,0.2,0.2,26.7,13.0
2010-01-19,Weligama,3.6,3.6,25.9,9.7
2010-01-19,Galle,3.6,3.6,26.2,9.7
2010-01-19,Trincomalee,0.0,0.0,26.0,21.3
2010-01-19,Matale,0.3,0.3,23.8,15.0
2010-01-19,Kesbewa,4.9,4.9,26.6,9.4
2010-01-19,Athurugiriya,0.2,0.2,26.6,13.0
2010-01-19,Kalmunai,4.3,4.3,25.9,20.7
2010-01-19,Mannar,0.0,0.0,25.8,21.3
2010-01-19,Kalutara,4.9,4.9,26.0,9.4
2010-01-19,Matara,3.6,3.6,25.9,9.7
2010-01-19,Hambantota,0.0,0.0,25.9,20.1
2010-01-19,Kurunegala,0.1,0.1,25.3,16.6
2010-01-19,Mount Lavinia,4.9,4.9,26.7,9.4
2010-01-19,Hatton,2.7,2.7,19.7,9.5
2010-01-19,Moratuwa,4.9,4.9,26.6,9.4
2010-01-19,Kandy,0.4,0.4,22.6,12.0
2010-01-19,Jaffna,0.0,0.0,26.0,23.5
2010-01-19,Gampaha,0.2,0.2,26.8,13.0
2010-01-19,Ratnapura,13.5,13.5,24.9,7.7
2010-01-19,Pothuhera,0.1,0.1,25.2,16.6
2010-01-19,Colombo,4.9,4.9,26.8,9.4
2010-01-19,Badulla,2.1,2.1,21.4,12.0
2010-01-19,Oruwala,0.2,0.2,26.5,13.0
2010-01-19,Mabole,0.2,0.2,26.8,13.0
2010-01-19,Negombo,0.2,0.2,26.9,13.0
2010-01-19,Maharagama,4.9,4.9,26.5,9.4
2010-01-19,Sri Jayewardenepura Kotte,0.2,0.2,26.7,13.0
2010-01-19,Bentota,4.9,4.9,25.8,9.4
2010-01-19,Puttalam,0.0,0.0,26.1,19.2
2010-01-20,Kalutara,0.0,0.0,26.6,11.2
2010-01-20,Kalmunai,0.0,0.0,26.4,19.8
2010-01-20,Negombo,0.0,0.0,26.7,14.3
2010-01-20,Hambantota,0.0,0.0,26.3,14.6
2010-01-20,Kolonnawa,0.0,0.0,27.0,14.3
2010-01-20,Ratnapura,0.0,0.0,25.3,6.1
2010-01-20,Kurunegala,0.0,0.0,24.9,16.3
2010-01-20,Matara,0.1,0.1,26.1,7.2
2010-01-20,Gampaha,0.0,0.0,26.6,14.3
2010-01-20,Badulla,0.0,0.0,21.2,9.7
2010-01-20,Hatton,0.0,0.0,19.7,8.7
2010-01-20,Mabole,0.0,0.0,26.8,14.3
2010-01-20,Pothuhera,0.0,0.0,24.8,16.3
2010-01-20,Bentota,0.0,0.0,26.3,11.2
2010-01-20,Colombo,0.0,0.0,26.8,11.2
2010-01-20,Mannar,0.0,0.0,25.5,22.2
2010-01-20,Matale,0.0,0.0,23.4,14.8
2010-01-20,Trincomalee,0.0,0.0,25.9,19.2
2010-01-20,Oruwala,0.0,0.0,26.8,14.3
2010-01-20,Kandy,0.0,0.0,21.8,12.7
2010-01-20,Galle,0.1,0.1,26.6,7.2
2010-01-20,Maharagama,0.0,0.0,26.9,11.2
2010-01-20,Weligama,0.1,0.1,26.1,7.2
2010-01-20,Puttalam,0.0,0.0,25.7,18.1
2010-01-20,Moratuwa,0.0,0.0,27.0,11.2
2010-01-20,Mount Lavinia,0.0,0.0,27.0,11.2
2010-01-20,Sri Jayewardenepura Kotte,0.0,0.0,27.0,14.3
2010-01-20,Kesbewa,0.0,0.0,26.9,11.2
2010-01-20,Athurugiriya,0.0,0.0,26.9,14.3
2010-01-20,Jaffna,0.0,0.0,25.7,23.9
2010-01-21,Negombo,0.0,0.0,26.2,19.9
2010-01-21,Colombo,0.0,0.0,26.4,14.9
2010-01-21,Mount Lavinia,0.0,0.0,26.5,14.9
2010-01-21,Matale,0.0,0.0,22.9,14.9
2010-01-21,Matara,1.5,1.5,25.7,11.8
2010-01-21,Kalmunai,0.0,0.0,25.9,22.3
2010-01-21,Puttalam,0.0,0.0,25.2,18.7
2010-01-21,Athurugiriya,0.0,0.0,26.4,19.9
2010-01-21,Mabole,0.0,0.0,26.4,19.9
2010-01-21,Oruwala,0.0,0.0,26.4,19.9
2010-01-21,Weligama,1.5,1.5,25.8,11.8
2010-01-21,Jaffna,0.0,0.0,25.2,26.6
2010-01-21,Badulla,0.0,0.0,20.9,8.7
2010-01-21,Hambantota,0.0,0.0,26.0,16.6
2010-01-21,Trincomalee,0.0,0.0,25.4,20.9
2010-01-21,Kesbewa,0.0,0.0,26.6,14.9
2010-01-21,Maharagama,0.0,0.0,26.6,14.9
2010-01-21,Mannar,0.0,0.0,24.9,24.3
2010-01-21,Ratnapura,0.0,0.0,25.1,5.9
2010-01-21,Kalutara,0.0,0.0,26.6,14.9
2010-01-21,Galle,1.5,1.5,26.3,11.8
2010-01-21,Sri Jayewardenepura Kotte,0.0,0.0,26.5,19.9
2010-01-21,Moratuwa,0.0,0.0,26.7,14.9
2010-01-21,Kurunegala,0.0,0.0,24.4,17.0
2010-01-21,Bentota,0.0,0.0,26.4,14.9
2010-01-21,Kolonnawa,0.0,0.0,26.5,19.9
2010-01-21,Hatton,0.0,0.0,19.7,8.8
2010-01-21,Gampaha,0.0,0.0,26.1,19.9
2010-01-21,Pothuhera,0.0,0.0,24.3,17.0
2010-01-21,Kandy,0.0,0.0,21.4,13.9
2010-01-22,Colombo,0.0,0.0,26.1,13.8
2010-01-22,Puttalam,0.0,0.0,24.7,17.2
2010-01-22,Kandy,0.0,0.0,21.5,10.8
2010-01-22,Maharagama,0.0,0.0,26.2,13.8
2010-01-22,Badulla,0.0,0.0,21.1,6.8
2010-01-22,Sri Jayewardenepura Kotte,0.0,0.0,26.2,19.0
2010-01-22,Pothuhera,0.0,0.0,24.2,15.4
2010-01-22,Mannar,0.0,0.0,24.2,23.3
2010-01-22,Kalmunai,0.0,0.0,25.8,20.3
2010-01-22,Kesbewa,0.0,0.0,26.3,13.8
2010-01-22,Mabole,0.0,0.0,26.1,19.0
2010-01-22,Kalutara,0.0,0.0,26.4,13.8
2010-01-22,Hambantota,0.0,0.0,26.0,16.1
2010-01-22,Negombo,0.0,0.0,26.0,19.0
2010-01-22,Kolonnawa,0.0,0.0,26.1,19.0
2010-01-22,Matara,0.1,0.1,26.0,12.3
2010-01-22,Gampaha,0.0,0.0,25.9,19.0
2010-01-22,Weligama,0.1,0.1,26.0,12.3
2010-01-22,Trincomalee,0.0,0.0,25.2,21.0
2010-01-22,Oruwala,0.0,0.0,26.1,19.0
2010-01-22,Jaffna,0.0,0.0,24.6,26.1
2010-01-22,Matale,0.0,0.0,22.7,12.8
2010-01-22,Galle,0.1,0.1,26.4,12.3
2010-01-22,Athurugiriya,0.0,0.0,26.0,19.0
2010-01-22,Kurunegala,0.0,0.0,24.2,15.4
2010-01-22,Hatton,0.0,0.0,20.4,5.5
2010-01-22,Moratuwa,0.0,0.0,26.3,13.8
2010-01-22,Ratnapura,0.0,0.0,25.1,7.6
2010-01-22,Mount Lavinia,0.0,0.0,26.2,13.8
2010-01-22,Bentota,0.0,0.0,26.3,13.8
2010-01-23,Hatton,0.0,0.0,19.7,5.2
2010-01-23,Colombo,0.0,0.0,25.9,13.7
2010-01-23,Mannar,0.0,0.0,24.9,20.3
2010-01-23,Mount Lavinia,0.0,0.0,25.9,13.7
2010-01-23,Mabole,0.0,0.0,25.9,15.7
2010-01-23,Kalutara,0.0,0.0,25.7,13.7
2010-01-23,Kalmunai,0.2,0.2,25.5,20.0
2010-01-23,Athurugiriya,0.0,0.0,25.7,15.7
2010-01-23,Hambantota,0.0,0.0,25.9,17.2
2010-01-23,Kurunegala,0.0,0.0,24.2,14.3
2010-01-23,Kesbewa,0.0,0.0,25.8,13.7
2010-01-23,Jaffna,0.0,0.0,25.5,24.6
2010-01-23,Negombo,0.0,0.0,25.9,15.7
2010-01-23,Kolonnawa,0.0,0.0,25.8,15.7
2010-01-23,Matara,0.0,0.0,25.7,11.1
2010-01-23,Moratuwa,0.0,0.0,25.8,13.7
2010-01-23,Puttalam,0.0,0.0,24.9,16.6
2010-01-23,Weligama,0.0,0.0,25.8,11.1
2010-01-23,Ratnapura,0.0,0.0,24.6,7.2
2010-01-23,Sri Jayewardenepura Kotte,0.0,0.0,25.9,15.7
2010-01-23,Trincomalee,0.0,0.0,25.8,16.6
2010-01-23,Bentota,0.0,0.0,25.6,13.7
2010-01-23,Gampaha,0.0,0.0,25.8,15.7
2010-01-23,Maharagama,0.0,0.0,25.7,13.7
2010-01-23,Badulla,0.0,0.0,20.9,6.8
2010-01-23,Kandy,0.0,0.0,21.4,9.0
2010-01-23,Oruwala,0.0,0.0,25.7,15.7
2010-01-23,Matale,0.0,0.0,22.7,12.4
2010-01-23,Pothuhera,0.0,0.0,24.1,14.3
2010-01-23,Galle,0.0,0.0,26.5,11.1
2010-01-24,Galle,0.5,0.5,26.4,8.4
2010-01-24,Mount Lavinia,0.0,0.0,26.8,9.0
2010-01-24,Kesbewa,0.0,0.0,26.7,9.0
2010-01-24,Moratuwa,0.0,0.0,26.7,9.0
2010-01-24,Colombo,0.0,0.0,26.7,9.0
2010-01-24,Sri Jayewardenepura Kotte,0.0,0.0,26.8,7.4
2010-01-24,Jaffna,0.0,0.0,25.5,18.3
2010-01-24,Mannar,0.0,0.0,25.3,18.3
2010-01-24,Bentota,0.0,0.0,25.9,9.0
2010-01-24,Gampaha,0.0,0.0,26.7,7.4
2010-01-24,Maharagama,0.0,0.0,26.6,9.0
2010-01-24,Hatton,1.9,1.9,19.5,4.8
2010-01-24,Mabole,0.0,0.0,26.7,7.4
2010-01-24,Kurunegala,0.0,0.0,24.9,10.2
2010-01-24,Pothuhera,0.0,0.0,24.8,10.2
2010-01-24,Hambantota,0.0,0.0,26.4,13.0
2010-01-24,Negombo,0.0,0.0,26.6,7.4
2010-01-24,Kalutara,0.0,0.0,26.1,9.0
2010-01-24,Kandy,0.0,0.0,22.2,6.9
2010-01-24,Kolonnawa,0.0,0.0,26.7,7.4
2010-01-24,Badulla,0.4,0.4,21.2,7.2
2010-01-24,Ratnapura,0.2,0.2,25.0,8.7
2010-01-24,Kalmunai,0.0,0.0,25.9,15.1
2010-01-24,Trincomalee,0.4,0.4,25.8,14.2
2010-01-24,Matara,0.5,0.5,25.9,8.4
2010-01-24,Oruwala,0.0,0.0,26.7,7.4
2010-01-24,Puttalam,0.0,0.0,25.3,13.8
2010-01-24,Weligama,0.5,0.5,25.9,8.4
2010-01-24,Matale,0.0,0.0,23.2,9.0
2010-01-24,Athurugiriya,0.0,0.0,26.6,7.4
2010-01-25,Jaffna,0.6,0.6,25.4,23.5
2010-01-25,Oruwala,0.0,0.0,27.3,11.6
2010-01-25,Kalmunai,0.0,0.0,25.9,15.4
2010-01-25,Mabole,0.0,0.0,27.3,11.6
2010-01-25,Hatton,0.6,0.6,20.1,5.9
2010-01-25,Mannar,0.1,0.1,25.2,20.4
2010-01-25,Pothuhera,0.0,0.0,25.5,12.5
2010-01-25,Weligama,0.0,0.0,26.3,9.2
2010-01-25,Athurugiriya,0.0,0.0,27.2,11.6
2010-01-25,Kalutara,0.0,0.0,26.7,10.1
2010-01-25,Matale,0.0,0.0,23.8,10.7
2010-01-25,Puttalam,0.0,0.0,25.5,14.5
2010-01-25,Galle,0.0,0.0,26.4,9.2
2010-01-25,Kandy,0.0,0.0,22.8,9.0
2010-01-25,Badulla,0.0,0.0,21.5,8.3
2010-01-25,Bentota,0.0,0.0,26.4,10.1
2010-01-25,Gampaha,0.0,0.0,27.4,11.6
2010-01-25,Colombo,0.0,0.0,27.3,10.1
2010-01-25,Maharagama,0.0,0.0,27.2,10.1
2010-01-25,Trincomalee,0.2,0.2,25.8,17.2
2010-01-25,Sri Jayewardenepura Kotte,0.0,0.0,27.3,11.6
2010-01-25,Moratuwa,0.0,0.0,27.3,10.1
2010-01-25,Ratnapura,0.0,0.0,25.8,8.4
2010-01-25,Kesbewa,0.0,0.0,27.2,10.1
2010-01-25,Hambantota,0.0,0.0,26.3,14.2
2010-01-25,Kolonnawa,0.0,0.0,27.3,11.6
2010-01-25,Kurunegala,0.0,0.0,25.6,12.5
2010-01-25,Mount Lavinia,0.0,0.0,27.3,10.1
2010-01-25,Negombo,0.0,0.0,27.4,11.6
2010-01-25,Matara,0.0,0.0,26.2,9.2
2010-01-26,Matale,0.0,0.0,24.3,11.5
2010-01-26,Athurugiriya,0.0,0.0,27.6,9.4
2010-01-26,Galle,0.0,0.0,27.0,6.8
2010-01-26,Gampaha,0.0,0.0,27.9,9.4
2010-01-26,Moratuwa,0.0,0.0,27.5,7.9
2010-01-26,Mount Lavinia,0.0,0.0,27.8,7.9
2010-01-26,Kalutara,0.0,0.0,26.7,7.9
2010-01-26,Mannar,0.0,0.0,26.0,19.6
2010-01-26,Weligama,0.0,0.0,26.6,6.8
2010-01-26,Pothuhera,0.0,0.0,26.0,13.7
2010-01-26,Bentota,0.0,0.0,26.5,7.9
2010-01-26,Kurunegala,0.0,0.0,26.0,13.7
2010-01-26,Kandy,0.0,0.0,23.2,9.1
2010-01-26,Puttalam,0.0,0.0,26.2,15.9
2010-01-26,Kesbewa,0.0,0.0,27.4,7.9
2010-01-26,Badulla,0.0,0.0,21.9,8.6
2010-01-26,Mabole,0.0,0.0,27.9,9.4
2010-01-26,Colombo,0.0,0.0,27.9,7.9
2010-01-26,Jaffna,0.0,0.0,26.0,23.6
2010-01-26,Ratnapura,0.0,0.0,26.0,8.2
2010-01-26,Trincomalee,0.7,0.7,25.9,18.2
2010-01-26,Negombo,0.0,0.0,27.9,9.4
2010-01-26,Sri Jayewardenepura Kotte,0.0,0.0,27.8,9.4
2010-01-26,Hambantota,0.0,0.0,26.5,14.0
2010-01-26,Matara,0.0,0.0,26.5,6.8
2010-01-26,Oruwala,0.0,0.0,27.7,9.4
2010-01-26,Kolonnawa,0.0,0.0,27.7,9.4
2010-01-26,Maharagama,0.0,0.0,27.4,7.9
2010-01-26,Hatton,0.0,0.0,20.4,6.0
2010-01-26,Kalmunai,1.1,1.1,26.0,19.5
2010-01-27,Galle,3.2,3.2,26.6,10.1
2010-01-27,Puttalam,1.1,1.1,26.1,18.4
2010-01-27,Ratnapura,1.5,1.5,26.3,6.2
2010-01-27,Kandy,0.6,0.6,23.3,12.7
2010-01-27,Trincomalee,3.9,3.9,25.7,22.9
2010-01-27,Colombo,0.2,0.2,28.0,9.4
2010-01-27,Bentota,0.2,0.2,26.4,9.4
2010-01-27,Maharagama,0.2,0.2,27.5,9.4
2010-01-27,Badulla,1.7,1.7,21.8,13.1
2010-01-27,Matale,1.0,1.0,23.9,15.3
2010-01-27,Gampaha,0.0,0.0,27.9,13.3
2010-01-27,Mount Lavinia,0.2,0.2,28.0,9.4
2010-01-27,Moratuwa,0.2,0.2,27.6,9.4
2010-01-27,Athurugiriya,0.0,0.0,27.9,13.3
2010-01-27,Matara,3.2,3.2,26.2,10.1
2010-01-27,Sri Jayewardenepura Kotte,0.0,0.0,28.0,13.3
2010-01-27,Kolonnawa,0.0,0.0,28.0,13.3
2010-01-27,Mabole,0.0,0.0,28.0,13.3
2010-01-27,Jaffna,0.0,0.0,26.2,26.0
2010-01-27,Mannar,0.4,0.4,26.0,23.5
2010-01-27,Oruwala,0.0,0.0,27.8,13.3
2010-01-27,Kalutara,0.2,0.2,26.7,9.4
2010-01-27,Negombo,0.0,0.0,27.8,13.3
2010-01-27,Hatton,1.7,1.7,20.7,10.8
2010-01-27,Kurunegala,0.6,0.6,25.7,17.4
2010-01-27,Hambantota,0.3,0.3,26.5,21.6
2010-01-27,Pothuhera,0.6,0.6,25.8,17.4
2010-01-27,Weligama,3.2,3.2,26.3,10.1
2010-01-27,Kalmunai,5.5,5.5,25.9,18.0
2010-01-27,Kesbewa,0.2,0.2,27.5,9.4
2010-01-28,Kalmunai,2.0,2.0,26.6,24.1
2010-01-28,Maharagama,0.1,0.1,28.0,14.3
2010-01-28,Matale,0.6,0.6,24.2,19.0
2010-01-28,Kolonnawa,0.0,0.0,28.3,18.4
2010-01-28,Hambantota,0.0,0.0,26.9,23.6
2010-01-28,Mannar,0.0,0.0,26.4,24.2
2010-01-28,Jaffna,0.0,0.0,26.2,27.5
2010-01-28,Kurunegala,0.0,0.0,25.9,21.0
2010-01-28,Colombo,0.1,0.1,28.1,14.3
2010-01-28,Trincomalee,0.6,0.6,26.4,24.2
2010-01-28,Ratnapura,1.0,1.0,26.3,5.1
2010-01-28,Kalutara,0.1,0.1,27.3,14.3
2010-01-28,Puttalam,0.1,0.1,26.6,21.4
2010-01-28,Sri Jayewardenepura Kotte,0.0,0.0,28.4,18.4
2010-01-28,Mabole,0.0,0.0,28.1,18.4
2010-01-28,Hatton,1.3,1.3,20.6,12.3
2010-01-28,Mount Lavinia,0.1,0.1,28.4,14.3
2010-01-28,Badulla,1.0,1.0,21.8,15.1
2010-01-28,Bentota,0.1,0.1,27.0,14.3
2010-01-28,Oruwala,0.0,0.0,28.2,18.4
2010-01-28,Kandy,0.1,0.1,23.1,16.4
2010-01-28,Weligama,0.1,0.1,26.9,12.9
2010-01-28,Matara,0.1,0.1,26.9,12.9
2010-01-28,Negombo,0.0,0.0,27.9,18.4
2010-01-28,Athurugiriya,0.0,0.0,28.2,18.4
2010-01-28,Galle,0.1,0.1,27.5,12.9
2010-01-28,Pothuhera,0.0,0.0,25.9,21.0
2010-01-28,Gampaha,0.0,0.0,27.9,18.4
2010-01-28,Moratuwa,0.1,0.1,28.1,14.3
2010-01-28,Kesbewa,0.1,0.1,28.1,14.3
2010-01-29,Jaffna,0.0,0.0,26.0,27.0
2010-01-29,Puttalam,0.0,0.0,26.8,20.9
2010-01-29,Gampaha,0.0,0.0,27.9,20.8
2010-01-29,Oruwala,0.0,0.0,28.3,20.8
2010-01-29,Bentota,0.0,0.0,27.2,14.2
2010-01-29,Colombo,0.0,0.0,28.1,14.2
2010-01-29,Pothuhera,0.0,0.0,25.8,20.0
2010-01-29,Mabole,0.0,0.0,28.1,20.8
2010-01-29,Negombo,0.0,0.0,27.9,20.8
2010-01-29,Trincomalee,1.4,1.4,26.1,24.7
2010-01-29,Matara,1.5,1.5,26.8,8.9
2010-01-29,Kurunegala,0.0,0.0,25.8,20.0
2010-01-29,Kalutara,0.0,0.0,27.5,14.2
2010-01-29,Kesbewa,0.0,0.0,28.2,14.2
2010-01-29,Hatton,1.2,1.2,20.7,11.3
2010-01-29,Hambantota,0.0,0.0,26.8,25.5
2010-01-29,Kolonnawa,0.0,0.0,28.3,20.8
2010-01-29,Badulla,0.3,0.3,21.5,14.8
2010-01-29,Kandy,0.0,0.0,22.9,15.3
2010-01-29,Mannar,0.0,0.0,26.3,25.2
2010-01-29,Galle,1.5,1.5,27.3,8.9
2010-01-29,Weligama,1.5,1.5,26.9,8.9
2010-01-29,Ratnapura,0.4,0.4,26.3,7.2
2010-01-29,Kalmunai,7.7,7.7,25.9,24.0
2010-01-29,Moratuwa,0.0,0.0,28.2,14.2
2010-01-29,Sri Jayewardenepura Kotte,0.0,0.0,28.4,20.8
2010-01-29,Maharagama,0.0,0.0,28.1,14.2
2010-01-29,Athurugiriya,0.0,0.0,28.2,20.8
2010-01-29,Mount Lavinia,0.0,0.0,28.4,14.2
2010-01-29,Matale,0.6,0.6,24.0,18.8
2010-01-30,Mount Lavinia,48.9,48.9,25.8,15.5
2010-01-30,Jaffna,0.0,0.0,26.1,29.9
2010-01-30,Kurunegala,3.7,3.7,24.3,17.6
2010-01-30,Puttalam,1.6,1.6,26.3,17.9
2010-01-30,Kalutara,48.9,48.9,25.5,15.5
2010-01-30,Negombo,22.6,22.6,26.0,19.2
2010-01-30,Hambantota,35.4,35.4,24.8,19.9
2010-01-30,Kolonnawa,22.6,22.6,25.8,19.2
2010-01-30,Matara,14.5,14.5,26.0,12.7
2010-01-30,Athurugiriya,22.6,22.6,25.7,19.2
2010-01-30,Kalmunai,38.2,38.2,25.0,24.5
2010-01-30,Oruwala,22.6,22.6,25.6,19.2
2010-01-30,Weligama,14.5,14.5,26.1,12.7
2010-01-30,Matale,3.3,3.3,22.7,15.1
2010-01-30,Colombo,48.9,48.9,25.9,15.5
2010-01-30,Ratnapura,68.9,68.9,24.4,6.5
2010-01-30,Badulla,58.6,58.6,20.1,8.2
2010-01-30,Sri Jayewardenepura Kotte,22.6,22.6,25.8,19.2
2010-01-30,Maharagama,48.9,48.9,25.6,15.5
2010-01-30,Moratuwa,48.9,48.9,25.7,15.5
2010-01-30,Galle,14.5,14.5,26.5,12.7
2010-01-30,Gampaha,22.6,22.6,25.7,19.2
2010-01-30,Mabole,22.6,22.6,25.9,19.2
2010-01-30,Kandy,10.4,10.4,21.2,11.7
2010-01-30,Trincomalee,1.5,1.5,26.1,25.3
2010-01-30,Hatton,34.6,34.6,19.3,7.9
2010-01-30,Bentota,48.9,48.9,25.4,15.5
2010-01-30,Pothuhera,3.7,3.7,24.2,17.6
2010-01-30,Mannar,0.0,0.0,26.0,25.0
2010-01-30,Kesbewa,48.9,48.9,25.7,15.5
2010-01-31,Kalutara,3.8,3.8,26.2,11.5
2010-01-31,Puttalam,0.0,0.0,26.5,21.6
2010-01-31,Trincomalee,0.3,0.3,26.3,23.5
2010-01-31,Sri Jayewardenepura Kotte,1.1,1.1,26.7,15.8
2010-01-31,Maharagama,3.8,3.8,26.5,11.5
2010-01-31,Bentota,3.8,3.8,26.1,11.5
2010-01-31,Moratuwa,3.8,3.8,26.6,11.5
2010-01-31,Athurugiriya,1.1,1.1,26.6,15.8
2010-01-31,Kalmunai,12.9,12.9,25.4,17.1
2010-01-31,Jaffna,0.0,0.0,26.0,26.6
2010-01-31,Galle,20.8,20.8,26.6,10.0
2010-01-31,Mount Lavinia,3.8,3.8,26.7,11.5
2010-01-31,Mannar,0.0,0.0,26.1,23.5
2010-01-31,Mabole,1.1,1.1,26.8,15.8
2010-01-31,Kesbewa,3.8,3.8,26.5,11.5
2010-01-31,Weligama,20.8,20.8,26.0,10.0
2010-01-31,Pothuhera,0.4,0.4,25.4,19.4
2010-01-31,Matara,20.8,20.8,25.9,10.0
2010-01-31,Badulla,3.6,3.6,21.3,11.3
2010-01-31,Matale,1.0,1.0,23.6,15.7
2010-01-31,Hatton,10.9,10.9,20.2,7.6
2010-01-31,Hambantota,0.9,0.9,25.8,22.1
2010-01-31,Negombo,1.1,1.1,27.0,15.8
2010-01-31,Kolonnawa,1.1,1.1,26.7,15.8
2010-01-31,Gampaha,1.1,1.1,26.8,15.8
2010-01-31,Kurunegala,0.4,0.4,25.4,19.4
2010-01-31,Colombo,3.8,3.8,26.8,11.5
2010-01-31,Kandy,4.2,4.2,22.5,11.9
2010-01-31,Oruwala,1.1,1.1,26.5,15.8
2010-01-31,Ratnapura,15.1,15.1,25.3,6.6
2010-02-01,Sri Jayewardenepura Kotte,4.6,4.6,26.3,14.0
2010-02-01,Kalmunai,14.7,14.7,25.3,14.3
2010-02-01,Kalutara,17.1,17.1,25.5,11.6
2010-02-01,Athurugiriya,4.6,4.6,26.1,14.0
2010-02-01,Ratnapura,24.2,24.2,24.9,8.0
2010-02-01,Moratuwa,17.1,17.1,26.0,11.6
2010-02-01,Jaffna,0.0,0.0,25.8,24.9
2010-02-01,Pothuhera,0.2,0.2,25.6,15.6
2010-02-01,Trincomalee,0.7,0.7,26.2,20.9
2010-02-01,Kesbewa,17.1,17.1,26.0,11.6
2010-02-01,Puttalam,0.0,0.0,26.6,16.8
2010-02-01,Colombo,17.1,17.1,26.5,11.6
2010-02-01,Kandy,1.1,1.1,22.8,10.7
2010-02-01,Weligama,9.3,9.3,26.1,10.9
2010-02-01,Hatton,5.9,5.9,20.1,6.9
2010-02-01,Bentota,17.1,17.1,25.5,11.6
2010-02-01,Kurunegala,0.2,0.2,25.6,15.6
2010-02-01,Matara,9.3,9.3,26.1,10.9
2010-02-01,Kolonnawa,4.6,4.6,26.2,14.0
2010-02-01,Negombo,4.6,4.6,26.9,14.0
2010-02-01,Matale,1.2,1.2,23.8,12.9
2010-02-01,Badulla,0.9,0.9,21.3,9.2
2010-02-01,Mount Lavinia,17.1,17.1,26.3,11.6
